date,UMDF Channel Equities,Number of Messages,Maximum MPS (msgs/sec),Estimated Max Bandwidth (Mbps),MPS (msgs/sec),Bandwidth (Mbps)
20200326,"MBO Ch.56 - Banks - options, exercise, strategies",0,0,0,0,0
20200326,"MBO Ch.57 - Other instruments - cash, termo, auction",0,0,0,0,0
20200326,"MBO Ch.58 - Other instruments - options, exercise, strategies",0,0,0,0,0
20200326,MBO Ch.59 - OTC,0,0,0,0,0
20200326,MBO Ch.60 - IBOVESPA Options,0,0,0,0,0
20200326,MBO Ch.62 - Index e Iopv,0,0,0,0,0
20200327,Peak of Messages - 11:10:34,0,0,0,26236,"  16,2272"
20200327,"MBO Ch.51 - Mining - cash, termo, auction",2.630.347,1.117,"   2,2702",956,"   0,6388"
20200327,"MBO Ch.52 - Mining - options, exercise, strategies",27.009.461,8.389,"   5,3255",5699,"   3,4958"
20200327,"MBO Ch.53 - Oil and Biofuels - cash, termo, auction",2.376.187,985,"   3,4205",682,"   0,4644"
20200327,"MBO Ch.54 - Oil and Biofuels - options, exercise, strategies",10.304.117,4.448,"   2,7816",1648,"   1,0261"
20200327,"MBO Ch.55 - Banks - cash, termo, auction",17.346.985,2.717,"   4,1614",2717,"   1,8672"
20200327,"MBO Ch.56 - Banks - options, exercise, strategies",11.324.703,4.843,"   3,0239",3706,"   2,4768"
20200327,"MBO Ch.57 - Other instruments - cash, termo, auction",19.164.927,3.755,"   4,2003",3063,"   1,8850"
20200327,"MBO Ch.58 - Other instruments - options, exercise, strategies",6.226.183,4.476,"   2,9061",2547,"   1,5185"
20200327,MBO Ch.59 - OTC,27.830,68,"   0,0588",0,0
20200327,MBO Ch.60 - IBOVESPA Options,9.095.494,5.895,"   3,7083",5218,"   2,8546"
20200327,MBO Ch.62 - Index e Iopv,3.254,24,"   0,0380",0,0
